ID,Prey,PreyGroup,Predator,PredGroup,PredStrategy,FoodSource,Reference,Reference_link,Observation
135,Pareuthria_fuscata,Gastropoda,Anasterias_sp,Echinodermata,Hunter,Heterotroph,Gil&Zaixso_2008,https://www.redalyc.org/articulo.oa?id=44920273018,Inferred from Anasterias_minuta & Pareuthria_plumbea
136,Pareuthria_venustula,Gastropoda,Anasterias_sp,Echinodermata,Hunter,Heterotroph,Gil&Zaixso_2008,https://www.redalyc.org/articulo.oa?id=44920273018,Inferred from Anasterias_minuta & Pareuthria_plumbea
137,Turbonilla_strebeli,Gastropoda,Anasterias_sp,Echinodermata,Hunter,Heterotroph,Gil&Zaixso_2008,https://www.redalyc.org/articulo.oa?id=44920273018,Inferred from Anasterias_minuta
138,Harmothoe_sp,Polychaeta,Anasterias_sp,Echinodermata,Hunter,Heterotroph,Gil&Zaixso_2008,https://www.redalyc.org/articulo.oa?id=44920273018,Inferred from Anasterias_minuta
139,Tonicia_lebruni,Polyplacophora,Anasterias_sp,Echinodermata,Hunter,Heterotroph,Gil&Zaixso_2008,https://www.redalyc.org/articulo.oa?id=44920273018,Inferred from Anasterias_minuta
140,Isopoda *,Isopoda,Anasterias_sp,Echinodermata,Hunter,Heterotroph,Fraysse_pers.com.,NA,* need to be more specific (which Isopoda?)
141,Phytoplankton *,Phytoplankton,Anasterias_sp,Echinodermata,Grazer,Primary producer,Fraysse_pers.com.,NA,
142,Cnidaria *,Cnidaria,Andaniotes_linearis,Amphipoda,Suspension-feeder,Heterotroph,Coleman_1992,http://dx.doi.org/10.1080/00785326.1992.10430364,* need to be more specific (which Cnidaria?)
143,Necromass,Non-living,Andaniotes_linearis,Amphipoda,Suspension-feeder,Heterotroph,Berge&Vader_2001,https://doi.org/10.1111/j.1096-3642.2001.tb00638.x,
144,Detritus,Non-living,Anobothrus_sp,Polychaeta,Deposit-feeder,Detritus,Jumars_etal_2015,https://doi.org/10.1146/annurev-marine-010814-020007,Inferred from Anobothrus_gracilis
145,Detritus,Non-living,Anthoptilum_grandiflorum,Coral,Suspension-feeder,Detritus,Sherwood_etal_2008,https://doi.org/10.1016/j.dsr.2008.05.013,
146,Cyrtostrombidium_sp,Ciliates,Anthoptilum_grandiflorum,Coral,Suspension-feeder,Heterotroph,Marina_etal_2018,https://doi.org/10.1016/j.ecss.2017.10.015,"Inferred from Malacobelemnon daytoni (Pennatulacea, Potter Cove FW)"
147,Laboea_strobila,Ciliates,Anthoptilum_grandiflorum,Coral,Suspension-feeder,Heterotroph,Marina_etal_2018,https://doi.org/10.1016/j.ecss.2017.10.015,"Inferred from Malacobelemnon daytoni (Pennatulacea, Potter Cove FW)"
148,Lohmanniella_sp,Ciliates,Anthoptilum_grandiflorum,Coral,Suspension-feeder,Heterotroph,Marina_etal_2018,https://doi.org/10.1016/j.ecss.2017.10.015,"Inferred from Malacobelemnon daytoni (Pennatulacea, Potter Cove FW)"
149,Strobilidium_sp,Ciliates,Anthoptilum_grandiflorum,Coral,Suspension-feeder,Heterotroph,Marina_etal_2018,https://doi.org/10.1016/j.ecss.2017.10.015,"Inferred from Malacobelemnon daytoni (Pennatulacea, Potter Cove FW)"
150,Strombidinopsis_sp,Ciliates,Anthoptilum_grandiflorum,Coral,Suspension-feeder,Heterotroph,Marina_etal_2018,https://doi.org/10.1016/j.ecss.2017.10.015,"Inferred from Malacobelemnon daytoni (Pennatulacea, Potter Cove FW)"
151,Strombidium_conicum,Ciliates,Anthoptilum_grandiflorum,Coral,Suspension-feeder,Heterotroph,Marina_etal_2018,https://doi.org/10.1016/j.ecss.2017.10.015,"Inferred from Malacobelemnon daytoni (Pennatulacea, Potter Cove FW)"
152,Strombidium_sp,Ciliates,Anthoptilum_grandiflorum,Coral,Suspension-feeder,Heterotroph,Marina_etal_2018,https://doi.org/10.1016/j.ecss.2017.10.015,"Inferred from Malacobelemnon daytoni (Pennatulacea, Potter Cove FW)"
153,Diatoms_benthic,Diatoms,Anthoptilum_grandiflorum,Coral,Suspension-feeder,Primary producer,Marina_etal_2018,https://doi.org/10.1016/j.ecss.2017.10.015,Inferred from Potter Cove FW (Antarctic Peninsula)
154,Dinoflagellates_heterosol,Dinoflagellates,Anthoptilum_grandiflorum,Coral,Suspension-feeder,Heterotroph,Marina_etal_2018,https://doi.org/10.1016/j.ecss.2017.10.015,"Inferred from Malacobelemnon daytoni (Pennatulacea, Potter Cove FW)"
155,Cirratulidae,Polychaeta,Anthozoa *,Cnidaria,Suspension-feeder,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Cirratulidae,* need to be more specific (which Anthozoa?)
156,Orbiniidae,Polychaeta,Anthozoa *,Cnidaria,Suspension-feeder,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Orbiniidae,
157,Polydora_sp,Polychaeta,Anthozoa *,Cnidaria,Suspension-feeder,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Polydora,* need to be more specific (which Anthozoa?)
158,Bacteria,Bacteria,Aplidium_falklandicum,Ascidiacea,Suspension-feeder,Bacteria,Tatian_pers.com.,NA,
159,Emiliania_huxleyi,Coccolithophorids,Aplidium_falklandicum,Ascidiacea,Suspension-feeder,Primary producer,Tatian_pers.com.,NA,Chequear si están en el rango 0.2-500 micrometros
160,Phaeocystis_antarctica,Coccolithophorids,Aplidium_falklandicum,Ascidiacea,Suspension-feeder,Primary producer,Tatian_pers.com.,NA,Chequear si están en el rango 0.2-500 micrometros
161,Diatoms_benthic,Diatoms,Aplidium_falklandicum,Ascidiacea,Suspension-feeder,Primary producer,Tatian_pers.com.,NA,Inferred from Bacillariophyceae
162,Diatoms_centric,Diatoms,Aplidium_falklandicum,Ascidiacea,Suspension-feeder,Primary producer,Tatian_pers.com.,NA,Inferred from Bacillariophyceae
163,Diatoms_pennate,Diatoms,Aplidium_falklandicum,Ascidiacea,Suspension-feeder,Primary producer,Tatian_pers.com.,NA,Inferred from Bacillariophyceae
164,Azadinium_sp,Dinoflagellates,Aplidium_falklandicum,Ascidiacea,Suspension-feeder,Primary producer,Tatian_pers.com.,NA,Chequear si están en el rango 0.2-500 micrometros
165,Dinophysis_acuminata,Dinoflagellates,Aplidium_falklandicum,Ascidiacea,Suspension-feeder,Primary producer,Tatian_pers.com.,NA,Chequear si están en el rango 0.2-500 micrometros
166,Gymnodinium_sp,Dinoflagellates,Aplidium_falklandicum,Ascidiacea,Suspension-feeder,Primary producer,Tatian_pers.com.,NA,Chequear si están en el rango 0.2-500 micrometros
167,Gyrodinium_sp,Dinoflagellates,Aplidium_falklandicum,Ascidiacea,Suspension-feeder,Primary producer,Tatian_pers.com.,NA,Chequear si están en el rango 0.2-500 micrometros
168,Gyrodinium_spirale,Dinoflagellates,Aplidium_falklandicum,Ascidiacea,Suspension-feeder,Primary producer,Tatian_pers.com.,NA,Chequear si están en el rango 0.2-500 micrometros
169,Protoperidinium_sp,Dinoflagellates,Aplidium_falklandicum,Ascidiacea,Suspension-feeder,Primary producer,Tatian_pers.com.,NA,Chequear si están en el rango 0.2-500 micrometros
170,Detritus,Non-living,Aplidium_falklandicum,Ascidiacea,Suspension-feeder,Detritus,Tatian_pers.com.,NA,
171,Bacteria,Bacteria,Aplidium_fuegiense,Ascidiacea,Suspension-feeder,Bacteria,Tatian_pers.com.,NA,
172,Emiliania_huxleyi,Coccolithophorids,Aplidium_fuegiense,Ascidiacea,Suspension-feeder,Primary producer,Tatian_pers.com.,NA,Chequear si están en el rango 0.2-500 micrometros
173,Phaeocystis_antarctica,Coccolithophorids,Aplidium_fuegiense,Ascidiacea,Suspension-feeder,Primary producer,Tatian_pers.com.,NA,Chequear si están en el rango 0.2-500 micrometros
174,Diatoms_benthic,Diatoms,Aplidium_fuegiense,Ascidiacea,Suspension-feeder,Primary producer,Tatian_pers.com.,NA,Inferred from Bacillariophyceae
175,Diatoms_centric,Diatoms,Aplidium_fuegiense,Ascidiacea,Suspension-feeder,Primary producer,Tatian_pers.com.,NA,Inferred from Bacillariophyceae
176,Diatoms_pennate,Diatoms,Aplidium_fuegiense,Ascidiacea,Suspension-feeder,Primary producer,Tatian_pers.com.,NA,Inferred from Bacillariophyceae
177,Azadinium_sp,Dinoflagellates,Aplidium_fuegiense,Ascidiacea,Suspension-feeder,Primary producer,Tatian_pers.com.,NA,Chequear si están en el rango 0.2-500 micrometros
178,Dinophysis_acuminata,Dinoflagellates,Aplidium_fuegiense,Ascidiacea,Suspension-feeder,Primary producer,Tatian_pers.com.,NA,Chequear si están en el rango 0.2-500 micrometros
179,Gymnodinium_sp,Dinoflagellates,Aplidium_fuegiense,Ascidiacea,Suspension-feeder,Primary producer,Tatian_pers.com.,NA,Chequear si están en el rango 0.2-500 micrometros
180,Gyrodinium_sp,Dinoflagellates,Aplidium_fuegiense,Ascidiacea,Suspension-feeder,Primary producer,Tatian_pers.com.,NA,Chequear si están en el rango 0.2-500 micrometros
181,Gyrodinium_spirale,Dinoflagellates,Aplidium_fuegiense,Ascidiacea,Suspension-feeder,Primary producer,Tatian_pers.com.,NA,Chequear si están en el rango 0.2-500 micrometros
182,Protoperidinium_sp,Dinoflagellates,Aplidium_fuegiense,Ascidiacea,Suspension-feeder,Primary producer,Tatian_pers.com.,NA,Chequear si están en el rango 0.2-500 micrometros
183,Detritus,Non-living,Aplidium_fuegiense,Ascidiacea,Suspension-feeder,Detritus,Tatian_pers.com.,NA,
184,Bacteria,Bacteria,Aplidium_globosum,Ascidiacea,Suspension-feeder,Bacteria,Tatian_pers.com.,NA,
185,Emiliania_huxleyi,Coccolithophorids,Aplidium_globosum,Ascidiacea,Suspension-feeder,Primary producer,Tatian_pers.com.,NA,Chequear si están en el rango 0.2-500 micrometros
186,Emiliania_huxleyi,Coccolithophorids,Aplidium_globosum,Ascidiacea,Suspension-feeder,Primary producer,Tatian_pers.com.,NA,
187,Phaeocystis_antarctica,Coccolithophorids,Aplidium_globosum,Ascidiacea,Suspension-feeder,Primary producer,Tatian_pers.com.,NA,Chequear si están en el rango 0.2-500 micrometros
188,Phaeocystis_antarctica,Coccolithophorids,Aplidium_globosum,Ascidiacea,Suspension-feeder,Primary producer,Tatian_pers.com.,NA,
189,Diatoms_benthic,Diatoms,Aplidium_globosum,Ascidiacea,Suspension-feeder,Primary producer,Tatian_pers.com.,NA,Inferred from Bacillariophyceae
190,Diatoms_centric,Diatoms,Aplidium_globosum,Ascidiacea,Suspension-feeder,Primary producer,Tatian_pers.com.,NA,Inferred from Bacillariophyceae
191,Diatoms_pennate,Diatoms,Aplidium_globosum,Ascidiacea,Suspension-feeder,Primary producer,Tatian_pers.com.,NA,Inferred from Bacillariophyceae
192,Azadinium_sp,Dinoflagellates,Aplidium_globosum,Ascidiacea,Suspension-feeder,Primary producer,Tatian_pers.com.,NA,Chequear si están en el rango 0.2-500 micrometros
193,Azadinium_sp,Dinoflagellates,Aplidium_globosum,Ascidiacea,Suspension-feeder,Primary producer,Tatian_pers.com.,NA,
194,Dinophysis_acuminata,Dinoflagellates,Aplidium_globosum,Ascidiacea,Suspension-feeder,Primary producer,Tatian_pers.com.,NA,Chequear si están en el rango 0.2-500 micrometros
195,Dinophysis_acuminata,Dinoflagellates,Aplidium_globosum,Ascidiacea,Suspension-feeder,Primary producer,Tatian_pers.com.,NA,
196,Gymnodinium_sp,Dinoflagellates,Aplidium_globosum,Ascidiacea,Suspension-feeder,Primary producer,Tatian_pers.com.,NA,Chequear si están en el rango 0.2-500 micrometros
197,Gymnodinium_sp,Dinoflagellates,Aplidium_globosum,Ascidiacea,Suspension-feeder,Primary producer,Tatian_pers.com.,NA,
198,Gyrodinium_sp,Dinoflagellates,Aplidium_globosum,Ascidiacea,Suspension-feeder,Primary producer,Tatian_pers.com.,NA,Chequear si están en el rango 0.2-500 micrometros
199,Gyrodinium_sp,Dinoflagellates,Aplidium_globosum,Ascidiacea,Suspension-feeder,Primary producer,Tatian_pers.com.,NA,
200,Gyrodinium_spirale,Dinoflagellates,Aplidium_globosum,Ascidiacea,Suspension-feeder,Primary producer,Tatian_pers.com.,NA,Chequear si están en el rango 0.2-500 micrometros
201,Gyrodinium_spirale,Dinoflagellates,Aplidium_globosum,Ascidiacea,Suspension-feeder,Primary producer,Tatian_pers.com.,NA,
202,Protoperidinium_sp,Dinoflagellates,Aplidium_globosum,Ascidiacea,Suspension-feeder,Primary producer,Tatian_pers.com.,NA,Chequear si están en el rango 0.2-500 micrometros
203,Protoperidinium_sp,Dinoflagellates,Aplidium_globosum,Ascidiacea,Suspension-feeder,Primary producer,Tatian_pers.com.,NA,
204,Detritus,Non-living,Aplidium_globosum,Ascidiacea,Suspension-feeder,Detritus,Tatian_pers.com.,NA,
205,Phytoplankton *,Phytoplankton,Aplidium_globosum,Ascidiacea,Suspension-feeder,Primary producer,Tatian_pers.com.,NA,
206,Bacteria,Bacteria,Aplidium_meridianum,Ascidiacea,Suspension-feeder,Bacteria,Tatian_pers.com.,NA,
207,Emiliania_huxleyi,Coccolithophorids,Aplidium_meridianum,Ascidiacea,Suspension-feeder,Primary producer,Tatian_pers.com.,NA,Chequear si están en el rango 0.2-500 micrometros
208,Phaeocystis_antarctica,Coccolithophorids,Aplidium_meridianum,Ascidiacea,Suspension-feeder,Primary producer,Tatian_pers.com.,NA,Chequear si están en el rango 0.2-500 micrometros
209,Diatoms_benthic,Diatoms,Aplidium_meridianum,Ascidiacea,Suspension-feeder,Primary producer,Tatian_pers.com.,NA,Inferred from Bacillariophyceae
210,Diatoms_centric,Diatoms,Aplidium_meridianum,Ascidiacea,Suspension-feeder,Primary producer,Tatian_pers.com.,NA,Inferred from Bacillariophyceae
211,Diatoms_pennate,Diatoms,Aplidium_meridianum,Ascidiacea,Suspension-feeder,Primary producer,Tatian_pers.com.,NA,Inferred from Bacillariophyceae
212,Azadinium_sp,Dinoflagellates,Aplidium_meridianum,Ascidiacea,Suspension-feeder,Primary producer,Tatian_pers.com.,NA,Chequear si están en el rango 0.2-500 micrometros
213,Dinophysis_acuminata,Dinoflagellates,Aplidium_meridianum,Ascidiacea,Suspension-feeder,Primary producer,Tatian_pers.com.,NA,Chequear si están en el rango 0.2-500 micrometros
214,Gymnodinium_sp,Dinoflagellates,Aplidium_meridianum,Ascidiacea,Suspension-feeder,Primary producer,Tatian_pers.com.,NA,Chequear si están en el rango 0.2-500 micrometros
215,Gyrodinium_sp,Dinoflagellates,Aplidium_meridianum,Ascidiacea,Suspension-feeder,Primary producer,Tatian_pers.com.,NA,Chequear si están en el rango 0.2-500 micrometros
216,Gyrodinium_spirale,Dinoflagellates,Aplidium_meridianum,Ascidiacea,Suspension-feeder,Primary producer,Tatian_pers.com.,NA,Chequear si están en el rango 0.2-500 micrometros
217,Protoperidinium_sp,Dinoflagellates,Aplidium_meridianum,Ascidiacea,Suspension-feeder,Primary producer,Tatian_pers.com.,NA,Chequear si están en el rango 0.2-500 micrometros
218,Detritus,Non-living,Aplidium_meridianum,Ascidiacea,Suspension-feeder,Detritus,Tatian_pers.com.,NA,
219,Bacteria,Bacteria,Aplidium_polarsterni,Ascidiacea,Suspension-feeder,Bacteria,Tatian_pers.com.,NA,
220,Emiliania_huxleyi,Coccolithophorids,Aplidium_polarsterni,Ascidiacea,Suspension-feeder,Primary producer,Tatian_pers.com.,NA,Chequear si están en el rango 0.2-500 micrometros
221,Emiliania_huxleyi,Coccolithophorids,Aplidium_polarsterni,Ascidiacea,Suspension-feeder,Primary producer,Tatian_pers.com.,NA,
222,Phaeocystis_antarctica,Coccolithophorids,Aplidium_polarsterni,Ascidiacea,Suspension-feeder,Primary producer,Tatian_pers.com.,NA,Chequear si están en el rango 0.2-500 micrometros
223,Phaeocystis_antarctica,Coccolithophorids,Aplidium_polarsterni,Ascidiacea,Suspension-feeder,Primary producer,Tatian_pers.com.,NA,
224,Diatoms_benthic,Diatoms,Aplidium_polarsterni,Ascidiacea,Suspension-feeder,Primary producer,Tatian_pers.com.,NA,Inferred from Bacillariophyceae
225,Diatoms_centric,Diatoms,Aplidium_polarsterni,Ascidiacea,Suspension-feeder,Primary producer,Tatian_pers.com.,NA,Inferred from Bacillariophyceae
226,Diatoms_pennate,Diatoms,Aplidium_polarsterni,Ascidiacea,Suspension-feeder,Primary producer,Tatian_pers.com.,NA,Inferred from Bacillariophyceae
227,Azadinium_sp,Dinoflagellates,Aplidium_polarsterni,Ascidiacea,Suspension-feeder,Primary producer,Tatian_pers.com.,NA,Chequear si están en el rango 0.2-500 micrometros
228,Azadinium_sp,Dinoflagellates,Aplidium_polarsterni,Ascidiacea,Suspension-feeder,Primary producer,Tatian_pers.com.,NA,
229,Dinophysis_acuminata,Dinoflagellates,Aplidium_polarsterni,Ascidiacea,Suspension-feeder,Primary producer,Tatian_pers.com.,NA,Chequear si están en el rango 0.2-500 micrometros
230,Dinophysis_acuminata,Dinoflagellates,Aplidium_polarsterni,Ascidiacea,Suspension-feeder,Primary producer,Tatian_pers.com.,NA,
231,Gymnodinium_sp,Dinoflagellates,Aplidium_polarsterni,Ascidiacea,Suspension-feeder,Primary producer,Tatian_pers.com.,NA,Chequear si están en el rango 0.2-500 micrometros
232,Gymnodinium_sp,Dinoflagellates,Aplidium_polarsterni,Ascidiacea,Suspension-feeder,Primary producer,Tatian_pers.com.,NA,
233,Gyrodinium_sp,Dinoflagellates,Aplidium_polarsterni,Ascidiacea,Suspension-feeder,Primary producer,Tatian_pers.com.,NA,Chequear si están en el rango 0.2-500 micrometros
234,Gyrodinium_sp,Dinoflagellates,Aplidium_polarsterni,Ascidiacea,Suspension-feeder,Primary producer,Tatian_pers.com.,NA,
235,Gyrodinium_spirale,Dinoflagellates,Aplidium_polarsterni,Ascidiacea,Suspension-feeder,Primary producer,Tatian_pers.com.,NA,Chequear si están en el rango 0.2-500 micrometros
236,Gyrodinium_spirale,Dinoflagellates,Aplidium_polarsterni,Ascidiacea,Suspension-feeder,Primary producer,Tatian_pers.com.,NA,
237,Protoperidinium_sp,Dinoflagellates,Aplidium_polarsterni,Ascidiacea,Suspension-feeder,Primary producer,Tatian_pers.com.,NA,Chequear si están en el rango 0.2-500 micrometros
238,Protoperidinium_sp,Dinoflagellates,Aplidium_polarsterni,Ascidiacea,Suspension-feeder,Primary producer,Tatian_pers.com.,NA,
239,Detritus,Non-living,Aplidium_polarsterni,Ascidiacea,Suspension-feeder,Detritus,Tatian_pers.com.,NA,
240,Phytoplankton *,Phytoplankton,Aplidium_polarsterni,Ascidiacea,Suspension-feeder,Primary producer,Tatian_pers.com.,NA,
241,Detritus,Non-living,Appendicularia_spp,Zooplankton,Suspension-feeder,Detritus,Fernandez_etal_2004,https://doi.org/10.3354/meps266089,
242,Synechococcus_sp,Picophytoplankton,Appendicularia_spp,Zooplankton,Suspension-feeder,Primary producer,Fernandez_etal_2004,https://doi.org/10.3354/meps266089,
243,Bacteria,Bacteria,Appendicularia_spp,Zooplankton,Suspension-feeder,Heterotroph,Scheinberg_etal_2005,https://doi.org/10.3354/meps294201,
244,Emiliania_huxleyi,Coccolithophorids,Appendicularia_spp,Zooplankton,Suspension-feeder,Primary producer,Scheinberg_etal_2005,https://doi.org/10.3354/meps294201,
245,Phaeocystis_antarctica,Coccolithophorids,Appendicularia_spp,Zooplankton,Suspension-feeder,Primary producer,Scheinberg_etal_2005,https://doi.org/10.3354/meps294201,
246,Gymnodinium_sp,Dinoflagellates,Appendicularia_spp,Zooplankton,Suspension-feeder,Primary producer,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Gymnodinium&targetTaxon,
247,Orbiniidae,Polychaeta,Appendicularia_spp,Zooplankton,Suspension-feeder,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Orbiniidae,
248,Protoperidinium_sp,Dinoflagellates,Appendicularia_spp,Zooplankton,Suspension-feeder,Primary producer,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Protoperidinium&targetTaxon,
249,Doryteuthis_gahi,Cephalopoda,Arctocephalus_australis,MarineMammals_2,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Arctocephalus%20australis,
250,Actinopterygii *,Fish_BenPel,Arctocephalus_australis,MarineMammals_2,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Arctocephalus%20australis,* need to be more specific (which Actinopterygii?)
251,Enteroctopodidae,Cephalopoda,Arctocephalus_australis,MarineMammals_2,Hunter,Heterotroph,Riccialdelli_pers.com.,NA,
252,Grimothea_gregaria,Decapoda,Arctocephalus_australis,MarineMammals_2,Hunter,Heterotroph,Riccialdelli_pers.com.,NA,
253,Dissostichus_eleginoides,Fish_BenPel,Arctocephalus_australis,MarineMammals_2,Hunter,Heterotroph,Riccialdelli_pers.com.,NA,
